Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type
Fraser Road,25.62365820794305,85.06419245738294,-99.66552802160362,27.73030042061217,37.91018971079145,5G
Danapur,25.674012675505814,85.24651539268429,-99.64667227048076,67.12835501221686,15.70858786855807,5G
Kankarbagh,25.647105526241027,85.20889919866947,-86.47397897545838,1.1497666542914022,117.89586196288558,3G
Ashok Rajpath,25.557118383304797,85.17579819628996,-90.4334214329209,1.0549944754120442,198.67723866992716,3G
Danapur,25.46673854014774,85.06998551905843,-95.3058474900704,4.565496288603034,83.09599583376814,4G
Danapur,25.54077976051857,85.01827541003578,-84.37234412957015,2.983266690156616,175.7964968694099,3G
Gandhi Maidan,25.59322153779489,85.24222959679544,-91.11973829934874,2.622480389438384,147.9729241484484,3G
Kankarbagh,25.66541412345797,85.10065442474776,-90.6990765623057,7.717214071913019,81.76070891268003,4G
Anandpuri,25.49668880685953,85.24157017970215,-92.60454304268924,89.50389118319875,32.87003390044204,5G
Pataliputra,25.556730758130566,85.0909504313949,-89.58806616523252,94.9744388091518,28.45558965600601,5G
Ashok Rajpath,25.586502117014717,85.14971865673542,-86.86628206324337,6.202751305460551,82.8431485973078,4G
Anisabad,25.531204623702152,85.11974253476838,-97.94386673121356,41.83430249519309,42.79892773654971,5G
Phulwari Sharif,25.46390679056032,85.2445973051938,-86.65573317948005,3.766111024641493,86.11519823239405,4G
Kankarbagh,25.497940178570136,85.1529119783469,-91.82218560413304,3.1524572556800083,67.71991790980297,4G
Exhibition Road,25.432898561675305,85.18782699157858,-85.125782767575,1.9790135106788236,179.66740187847807,4G
Boring Canal Road,25.507736520800247,85.21050044621396,-88.71371547881202,4.536331211497143,81.4508780192435,4G
Bailey Road,25.707155625618736,85.2189239362086,-82.828431281575,4.38498601164904,61.97356251288139,4G
Rajendra Nagar,25.65758916033288,85.04258640935754,-88.44754147402882,4.20532135231122,57.5511575206928,4G
Kidwaipuri,25.672825541794985,85.17820031816655,-100.84437992847973,2.9190389928559,119.64602053085622,4G
Phulwari Sharif,25.53006624487704,85.20700931402405,-88.68224735561157,2.4033067562002897,199.54851255738225,4G
Kidwaipuri,25.711666305820227,85.24928647278382,-86.27166960708892,5.247535663555885,53.56859806247603,4G
Ashok Rajpath,25.601439101223143,85.07827333402449,-97.3366229946238,94.3804450106168,18.365486906829005,5G
Gardanibagh,25.726752816203533,85.03061534649096,-86.88135526628085,82.79896994510263,24.73210661297754,5G
Exhibition Road,25.687530922183228,85.24344173378935,-83.13467740716516,51.73158902032823,36.49750195917872,5G
Anandpuri,25.542444861543327,85.04254324489492,-92.0765280881844,5.051102704487649,87.82786740995613,4G
Rajendra Nagar,25.500207676863745,85.04890933261906,-89.85207368001325,6.084896029849118,55.46852238270334,4G
Ashok Rajpath,25.559534185942923,85.1321023528559,-83.90041746776416,2.0582117319295667,117.83957561854857,3G
Kumhrar,25.762893708318103,85.13605011150656,-89.14942604826645,4.783242305893239,84.2224371327053,4G
S.K. Puri,25.64477940890513,85.07692811257694,-93.70528515389135,2.460351437829667,117.01516863722624,4G
Gardanibagh,25.619607389738647,85.03621612448353,-83.09043380678501,1.4508702271935825,180.9880775669546,3G
Phulwari Sharif,25.618913720288177,85.01740780622295,-89.28504214640382,5.621696344974396,88.69406614533034,4G
Anandpuri,25.736107013760098,85.07606310174242,-87.76744126517087,2.586879739395778,176.75313019008777,3G
Kumhrar,25.508912153692656,85.23260766476314,-82.92384052899102,2.1230661760096807,181.16133720618384,3G
S.K. Puri,25.43245582409377,85.10373172129734,-82.06890292718545,1.759222958150327,155.69628726580018,3G
Gardanibagh,25.70855210913078,85.01646097396049,-92.9990674943376,79.69731125146293,34.23795428625209,5G
Phulwari Sharif,25.5010810664776,85.02724114495757,-89.48565701737898,4.857119009492469,68.15369545961052,4G
Kankarbagh,25.65862316083712,85.26632181191118,-95.92120659612029,36.685640442118746,46.81632447336688,5G
Boring Canal Road,25.709385620491087,85.02421282038563,-95.09504114224886,37.18081714300098,13.21759315500338,5G
Fraser Road,25.44777288627552,85.12159374053556,-84.6237358504247,2.353160749100316,194.0013196476836,4G
Pataliputra,25.463924760533605,85.13941395883667,-100.94968486906645,60.44683335551654,45.92610864649029,5G
S.K. Puri,25.64020813550484,84.98943023716973,-88.8879718112276,1.1961467557461083,169.75635759155415,3G
S.K. Puri,25.574683500616327,85.27964824044497,-89.35583249247848,8.082113116234463,75.35108129275099,4G
Bailey Road,25.56257591643669,85.18277502951521,-86.26050447661635,2.7021435809788006,165.68369288368035,4G
S.K. Puri,25.44332792461744,85.16360474543757,-96.3308256507195,1.625494245708597,139.48252685209397,4G
Boring Road,25.68763517390517,85.27887408525072,-95.2472180940869,52.33254358078439,18.02927851071941,5G
Bankipore,25.480410368952025,85.08477910475696,-85.28585086998888,2.6446425644090885,101.71631372143452,4G
Gardanibagh,25.452456863363626,85.18391416990963,-86.54546845051384,1.7873764598316983,129.60512505116262,4G
Bankipore,25.675940616277973,85.00948911279369,-96.76053305522368,72.89548305364515,33.74200827105686,5G
Kumhrar,25.580804471406264,85.16550794613339,-92.92785997452404,3.888158013215216,77.61497696225702,4G
Anisabad,25.457773251796624,85.25408881125989,-95.64545896476776,85.22763875448302,22.076219040501424,5G
Kankarbagh,25.67951221869805,85.10622276838951,-89.61129380197416,4.559645662603401,96.89228186886066,4G
Boring Road,25.670829960995643,85.05329637814846,-87.40431572315758,1.579509776842546,106.54469936834936,4G
Kidwaipuri,25.600140585556257,85.14917752796134,-86.67612832033355,3.994796167777308,58.1088513631551,4G
Exhibition Road,25.588121161924175,85.27190240187282,-84.44216881667035,1.8272027180884247,128.7806267443935,3G
Danapur,25.524334363448222,85.24598161329403,-95.322881299212,4.657071401855689,51.20955947334275,4G
Danapur,25.501014654047072,85.12211740010893,-92.03211649310845,9.193418588944873,76.15006595736486,4G
Exhibition Road,25.4812330416213,85.26825249280094,-85.32155129804482,4.104822205454006,58.11906581629968,4G
Bailey Road,25.57085404983038,85.03918660056857,-94.91014416465,29.68360766327407,15.334026165548904,5G
Fraser Road,25.641091964230377,85.20267035556503,-97.57805929523823,8.504867473862658,54.33253609558524,4G
Pataliputra,25.55172320529626,85.12371745807094,-83.55377058150144,1.2191163072722484,180.5810378674964,3G
Anandpuri,25.57661121293651,85.29417245649857,-93.49757582307107,2.914011521968584,123.75941822835858,4G
Bailey Road,25.561960210614945,84.97701613288343,-82.17095258724903,2.065373333394679,114.8318559142468,3G
Kidwaipuri,25.48063952905156,85.16045360098043,-86.51133427340154,1.1008823612918324,133.07240371904956,4G
Bankipore,25.755965836372077,85.12728963456486,-91.90778302534171,2.5729647941226625,134.23493768567266,4G
Bailey Road,25.751101849032963,85.09164700401185,-94.03458669920532,2.356627718616031,130.33067348993387,4G
Fraser Road,25.471542446338358,85.17010152696277,-94.91460426683878,5.689731956968744,89.57156757268491,4G
Rajendra Nagar,25.724908032506363,85.08124185032149,-82.46731109847673,1.9648513509597405,104.44049177034827,4G
S.K. Puri,25.68226269778261,85.0571096521877,-91.07323519758825,36.9406465859764,41.33598590868723,5G
Bailey Road,25.46468377951754,85.05511576444887,-86.16721274763455,1.6759500373241152,173.215516494492,4G
Exhibition Road,25.55088649597197,85.0454000991899,-92.04475835609026,38.06797557177909,48.55513819030497,5G
Phulwari Sharif,25.669002316129763,85.2262713245433,-94.25053059617196,6.44979266883098,50.89280796630252,4G
Pataliputra,25.427272059885496,85.11962118063357,-87.11502084622968,55.33586370223283,38.04752999236162,5G
Bailey Road,25.57151765568746,85.17277775636045,-92.4650302227026,4.214763624016104,96.65031494451304,4G
Kumhrar,25.55563034154124,85.10465736116006,-86.69774841136511,2.2178036983767,119.81166336777876,3G
Patliputra Colony,25.432448533861063,85.20655041664824,-90.698599533156,9.216910522236972,73.09770161250324,4G
Gandhi Maidan,25.527990068738998,85.0678950989151,-99.53251536691108,97.60557357604485,23.84039718373045,5G
Boring Canal Road,25.51157462297124,85.11452841652138,-87.23454254077593,5.080714482953049,84.0203845926131,4G
Boring Canal Road,25.736165673971893,85.04658404456539,-85.12877033281414,2.1914020847175912,153.22201014141248,3G
Boring Canal Road,25.756676399581117,85.18716478881979,-86.2380084554949,90.58647010208485,36.38160131413002,5G
Fraser Road,25.6111606200479,85.08373736003216,-85.21554729253732,1.842030744282076,138.48152317192046,3G
Fraser Road,25.61221378211486,84.99491840515839,-85.21001721843119,1.6112065762234036,160.8414691602599,4G
Anandpuri,25.67396346471103,85.2757559781937,-84.09591844682373,1.9877911972168936,103.3246339183516,3G
Gandhi Maidan,25.61025296199415,85.14328007435782,-85.0220486210064,1.907747267121617,104.36913233325124,3G
Bailey Road,25.70399346581304,85.27237882936974,-88.53835124473854,2.4409135903164154,127.4662180930963,4G
Pataliputra,25.567975370295244,85.1187768523202,-81.59516196399244,57.93390393959077,12.41877728323134,5G
Kidwaipuri,25.608621617941505,85.2615465638756,-91.05767535678233,68.79720422371875,23.19860291169002,5G
Gandhi Maidan,25.594787381005887,85.26825744335551,-89.76099390289232,2.645343877778869,114.26126725325004,3G
Bailey Road,25.61709252489176,85.01930998189873,-97.79936614484588,74.3976579526905,44.693157022249714,5G
Patliputra Colony,25.53469060261431,85.27896327347281,-93.25931154061485,1.789785294789629,185.7738568735982,4G
Boring Canal Road,25.61069721325445,85.02806888874687,-88.08003719002124,1.5902436309450816,157.7489726004782,3G
Pataliputra,25.493924058142458,85.24372693435525,-88.29392994929525,9.49606828197259,63.059218857888986,4G
Rajendra Nagar,25.50922189713455,85.00575484351609,-94.13168157298662,87.3677511311414,31.376634601400205,5G
Bailey Road,25.75668657540073,85.19271047679571,-97.77668829260011,51.85809640762861,11.10970805243236,5G
Danapur,25.46420714445177,85.25767803702496,-91.09250777680886,42.94955285718548,13.887256402218927,5G
Rajendra Nagar,25.54874553557153,85.30423135693478,-93.91298824315535,2.150217104364885,127.72041917040212,4G
Gardanibagh,25.700129316234168,85.14958145804046,-85.36806476644716,4.620831801198939,79.46886840482253,4G
Bankipore,25.566893348520075,84.99937055561843,-95.58904441206232,1.33632380116517,198.3267813852754,4G
Fraser Road,25.52662400709889,85.12975342012093,-97.02073765665902,38.63400305197656,26.204696802387588,5G
Anisabad,25.533457342318663,85.12599875504735,-88.87157615547886,1.4904958235746557,117.73550217408058,3G
Fraser Road,25.6420255168944,85.24858047239162,-86.07545017804054,8.59561937231915,56.52527013299512,4G
Kumhrar,25.633915219348903,85.07817470989802,-89.35128148854338,7.107776593146483,91.88200971389882,4G
Kidwaipuri,25.647565462136967,85.02973826295812,-90.65369564075314,7.009894647725494,83.80387404434501,4G
Anisabad,25.72621834338345,85.19865977280308,-91.16113018259313,9.574727934156268,63.01722861983566,4G
Kumhrar,25.62133873906414,85.0720264868393,-86.60854299861147,1.5174988361086252,135.99195772085324,4G
Danapur,25.735674824875925,85.1280797128359,-93.88933616875414,9.001674427301293,77.68226993617623,4G
Gardanibagh,25.702696819763226,85.1773479077046,-86.47772288022554,2.1755819115859487,121.58606763763083,3G
Kumhrar,25.511048444364796,85.03639620172024,-86.8551791777349,1.7138092629727346,165.78807039210795,4G
Phulwari Sharif,25.49274772210329,85.22230436336038,-90.25142032788986,1.3205581892748433,190.1983360585598,4G
Danapur,25.66611572852289,84.98104003132173,-89.09640064129171,1.7471202597710058,101.57073999975084,4G
Phulwari Sharif,25.42627839242681,85.09690422214577,-83.47539768083125,2.1504327882555314,125.34149978662263,4G
Danapur,25.596544894054656,85.26149182581273,-87.98257679592716,1.6202390738207275,136.54119383033822,4G
Ashok Rajpath,25.549563085202195,85.00279701841986,-96.2395842178218,79.90991861308989,49.01838866690195,5G
Exhibition Road,25.5472384788862,85.1038471878781,-86.93420795591894,1.1197189530385627,107.66389331164156,4G
Fraser Road,25.65153758521993,85.17875081510769,-88.31986203109355,3.7323242918556776,64.39712111168205,4G
Bailey Road,25.68775981237405,85.0565142613708,-87.11895729237254,1.8426216201279413,119.65823773656312,3G
Pataliputra,25.618945327305752,85.15007355913127,-88.65551040514207,2.2190834589397888,156.32916496085446,3G
Bankipore,25.48774639567871,85.27400876901142,-89.53823942086137,33.37671245502297,26.48758060591853,5G
Fraser Road,25.659832322589786,85.19925928148207,-85.65434936119719,1.6203422417879831,141.62411302966345,3G
Exhibition Road,25.60990946626012,85.25436209897111,-85.8822766059157,11.380953330084122,41.72401167008111,5G
Pataliputra,25.515070839815717,85.29666881287625,-76.26614761288816,1.0459937754355302,130.08588152457278,3G
Bankipore,25.70724999696011,85.0645784930001,-90.1364284580581,28.587978810536686,12.9773662175541,5G
Kankarbagh,25.47170445600793,85.17227050550667,-97.79669027642034,14.394783469566942,12.319659593783028,5G
Pataliputra,25.55436340853296,84.97945281329716,-83.32534435592507,2.763237301135482,161.66510778333554,3G
Bankipore,25.520907217731484,85.21217809383921,-89.76752295639788,2.479688939170377,188.869752630919,4G
Boring Canal Road,25.61228937137284,85.2627540532504,-83.14423007301458,8.325954766208575,72.4175288191048,4G
S.K. Puri,25.660264594854954,85.1174661201996,-86.58765147787776,1.2586623361714415,133.90863470056692,4G
Kumhrar,25.50921098329194,85.11456813033041,-89.32061026953443,7.377310141147293,87.15997376240014,4G
Danapur,25.439617006515448,85.04874919144835,-89.46079491243636,2.204634910688627,135.59786930602246,4G
Phulwari Sharif,25.65838900007466,85.15367641428493,-92.3932960092376,8.842601538748516,65.67233847901278,4G
Gardanibagh,25.52426823330565,85.19019131850496,-81.63717072404626,1.4282445544545432,108.42031149010415,3G
Patliputra Colony,25.55444433884738,85.0430173570559,-88.54484929378712,9.023006275069534,60.01650263113931,4G
S.K. Puri,25.458738844908844,85.15621622022222,-91.35327108046693,1.884589243959684,194.09838465155127,3G
Gardanibagh,25.657807993734288,85.09642584812549,-90.1454482346481,2.086624032935673,152.87398462669188,4G
Kidwaipuri,25.68230779408764,85.10151101578634,-89.6616088086051,2.4326884595845426,102.356962534063,3G
Pataliputra,25.5846257301251,85.2817633707652,-84.4938157989465,2.1437538265020515,164.17632036642186,3G
Exhibition Road,25.74015860216038,85.21725459451271,-91.22399870127197,2.280241101902951,165.49510570531606,3G
Rajendra Nagar,25.55399702403177,85.07152596238072,-100.89192397396386,84.6531393332497,18.263841357787072,5G
Anisabad,25.58243680725391,85.23688393044566,-85.03058337576546,1.757231247744694,122.97446804851567,3G
Danapur,25.728035556946445,85.12623529430984,-81.30717430653462,2.042489840785464,133.0812186397212,3G
Phulwari Sharif,25.725249441523506,85.15992946558539,-83.57025806155434,2.09810960839652,115.56731649851154,4G
Boring Road,25.64521815332004,85.29621947558346,-88.31332590196514,1.377997317646475,103.08937611301468,3G
Bailey Road,25.54371640281222,85.08409112673651,-92.04291765916447,1.3791306710334306,117.1496253942354,4G
Fraser Road,25.59358576752884,85.18809142932062,-96.30432301517877,5.729081094349397,90.50017161117805,4G
Kankarbagh,25.58269342995616,85.30253822262468,-86.769541257534,2.958996399224488,114.52299731013304,3G
Fraser Road,25.54062493835895,84.99599213041273,-84.29163221446568,6.47871783610089,89.87445008911624,4G
Exhibition Road,25.5349885791532,85.14692786993051,-89.85819959796277,9.915024695527515,52.73726182463159,4G
Anisabad,25.661734582232288,85.23479089271908,-93.29658572962764,94.49170336624024,20.36510915834913,5G
Boring Road,25.48866301398803,85.0214921817378,-98.42644869985902,93.99017726182768,24.11682358800598,5G
Ashok Rajpath,25.729102160833524,85.13229794636435,-85.83194812691322,2.324442447618602,105.61124945758344,3G
Anisabad,25.68213795697538,85.12526196303907,-94.85078560745949,57.53332587420206,14.552260504346147,5G
Danapur,25.64994275528013,84.98440039687735,-88.81978095816727,1.0871566608492,106.51522494833992,4G
Exhibition Road,25.6519686248862,85.23792137969399,-82.76643927123085,1.2290653294774416,195.0245202914036,3G
Kidwaipuri,25.512905226557987,85.28676799158868,-83.90763363848167,69.96711820609576,40.68980959427228,5G
