Locality,Latitude,Longitude,Signal Strength (dBm),Latency (ms),Network Type
Ashok Rajpath,25.496041659462865,85.17029585874322,-91.0370017703209,161.714498660403,LTE
Kumhrar,25.469626512475976,85.21896365212652,-85.72596792130152,170.0049008439137,3G
Fraser Road,25.751646856617736,85.17249380838233,-82.50681179868727,110.01557948945415,3G
Pataliputra,25.51866369911768,85.11484851364051,-87.98401422285461,146.29906073130616,3G
Patliputra Colony,25.607818202573423,85.17926748326629,-99.42082834385452,23.27772626720521,5G
Bailey Road,25.53909301786773,84.96843420121107,-89.02828700881672,24.758846253610287,5G
Anandpuri,25.6527292138594,85.29073373523165,-85.07596275767743,190.09817036210643,LTE
Exhibition Road,25.631849948290714,84.98025926511654,-86.15561861127603,109.01749695299884,LTE
Ashok Rajpath,25.53717515844777,85.08229171747467,-89.5795373240005,83.2794497771433,4G
Kidwaipuri,25.601905952491904,85.11464931100895,-86.53025973015693,109.12505692822452,3G
S.K. Puri,25.6145978109452,85.21579273584439,-90.3844920088725,45.47453841831473,5G
Bankipore,25.628172410271198,85.15117509238743,-93.28374061521473,88.38195619384464,4G
Ashok Rajpath,25.48111764391357,85.18547760176376,-92.34457434512024,24.577072453410047,5G
Gandhi Maidan,25.680495282133247,85.16899441915035,-93.0329254560486,66.67122563805871,4G
Patliputra Colony,25.587868572222455,85.12823342276717,-107.60508445888496,10.271129480912675,5G
Bankipore,25.51212003570233,85.26130905150616,-87.12326941746224,110.4839501678892,3G
Ashok Rajpath,25.656199065298964,85.1559455711904,-80.02703027910196,107.00251588650872,3G
Bankipore,25.538777858181422,85.14055248366212,-93.95724171015702,66.84668513700271,4G
Kankarbagh,25.46100706824903,85.1948003703718,-86.39231731047738,179.77503211659683,3G
Danapur,25.72248664786395,85.24782709366265,-89.4109084410338,155.2910340842845,LTE
Rajendra Nagar,25.556691602171483,85.04765908957913,-90.19272148774768,34.72951966312754,5G
Bankipore,25.48774639567871,85.27400876901142,-89.53823942086137,26.48758060591853,5G
Anandpuri,25.50336279586109,85.13378297222148,-88.0577731112447,78.34729287398272,4G
Rajendra Nagar,25.52375324985308,85.06885978160199,-101.67227040576458,40.286023212297565,5G
Boring Canal Road,25.549812433465767,85.2363511503441,-88.80203530286234,61.67886878253482,4G
Phulwari Sharif,25.60004094277968,85.27644355165884,-85.18092308405552,144.00689860137675,3G
Anisabad,25.54944115881048,84.98325479840581,-96.46328500200082,70.07223749472229,4G
Ashok Rajpath,25.711358004025318,85.01653121973101,-88.88207172016446,183.1605284828608,LTE
Bailey Road,25.65468889101107,85.26640480419027,-85.22235676208354,177.99635249316697,3G
Boring Canal Road,25.639394068664533,85.1110461722075,-92.075027655618,174.14019765474092,LTE
Boring Road,25.563749383634168,85.31237122555484,-96.24911347208992,68.90492894548987,4G
Phulwari Sharif,25.611322972610584,85.08710766085026,-81.83750848302313,147.82494884781144,3G
Phulwari Sharif,25.52418235070795,85.07256892937257,-95.48209813616124,34.74618931939672,5G
Pataliputra,25.632600153396343,85.25184434622015,-96.61936314172088,30.35808717681988,5G
Fraser Road,25.644475268406698,85.28296995700714,-94.8800106652065,56.0897076582048,4G
Kumhrar,25.735720795475807,85.13945745017267,-92.69902394089642,54.3117669096556,4G
S.K. Puri,25.643543504676256,85.11799800185787,-84.54500288407301,127.00249041252276,3G
Patliputra Colony,25.45813346837787,85.14663245708054,-90.8976373610206,30.004642862067293,5G
Gardanibagh,25.704121165635183,85.17297288858319,-102.98202544414974,32.8288716477834,5G
Exhibition Road,25.57501468529006,85.25454150458235,-80.30748518332732,133.43440238418142,3G
Anandpuri,25.666384795412984,85.20003919566112,-88.57787189121368,23.10756538099536,5G
Patliputra Colony,25.637308069302836,84.96742525073627,-89.96605463715365,86.68026468217862,4G
Anisabad,25.550377749928945,85.2510385873418,-78.48882723071084,140.29104612701528,3G
Boring Road,25.56719820968052,85.04330930258962,-97.6084938374734,23.87706161027893,5G
Phulwari Sharif,25.56182356125613,85.22312536674296,-82.83684640286786,184.33556380347352,3G
Pataliputra,25.722140347524967,85.25758703573531,-96.24450432348442,34.707563511372726,5G
Gandhi Maidan,25.724556333633068,85.01530187985418,-97.82461961539865,87.29990689870228,4G
Ashok Rajpath,25.71830201459942,85.0973409158747,-84.42784036757,126.41891772025696,3G
Anandpuri,25.475071368407505,85.07326980837652,-91.14808118572408,18.239285670184056,5G
Bankipore,25.67287711585617,85.20901580515518,-88.93021744694545,59.34960795927693,4G
Exhibition Road,25.58596304717824,85.1600868437674,-92.8285608801965,38.96016891258589,5G
Rajendra Nagar,25.669369664985037,85.11129618928528,-88.7464043487583,44.319162067204346,5G
Gandhi Maidan,25.51663540804201,85.03678827767263,-93.20682017059588,58.8563572099127,4G
Ashok Rajpath,25.601439101223143,85.07827333402449,-97.3366229946238,18.365486906829005,5G
Rajendra Nagar,25.62059909261686,85.12235218902389,-83.44330564872794,138.5268012183125,3G
Anandpuri,25.611187665248977,85.13785878057188,-97.66741725734832,73.26751504854215,4G
Fraser Road,25.63365115094153,84.96342560939324,-82.08415149083775,191.97828282716893,3G
S.K. Puri,25.58982651687957,85.21183871202997,-84.00270951579287,193.50462635526264,3G
Gandhi Maidan,25.60639968809285,85.20106129488575,-88.60958510902556,58.44701788638645,4G
Patliputra Colony,25.644217632366697,85.04272403136746,-90.64879286375806,120.9380258925641,LTE
Kidwaipuri,25.71001581179606,85.24708168512142,-81.9241134515774,199.16043101547768,3G
Gandhi Maidan,25.44776799793187,85.03520239978727,-87.82328169827906,164.4353093054411,LTE
Ashok Rajpath,25.671404101866443,85.0900352697007,-85.33423072409445,86.62732684934659,4G
Bankipore,25.487124064459717,85.1506120355678,-89.81140437484986,134.90468456668927,LTE
Gardanibagh,25.74357611664747,85.12092868257595,-94.53422432399448,23.563608302825475,5G
Kumhrar,25.622973573943703,85.1535556941498,-88.2105640276445,32.22714697379333,5G
Kidwaipuri,25.481136362337683,85.20840663036962,-87.44671747047694,51.077729700700594,4G
Anandpuri,25.622857413008965,85.13594183285274,-85.75361098602681,196.0520728275125,LTE
Fraser Road,25.564985400684733,85.04659079268286,-89.75962476768844,88.33769800609022,4G
Kumhrar,25.45558976942849,85.15076861907268,-99.48514928013854,197.5594094482265,LTE
Gandhi Maidan,25.557296769501725,85.0148413223481,-86.64256666974292,193.77791088556296,3G
Phulwari Sharif,25.636434523549664,85.1926648725661,-83.68502924387792,118.9723786603129,3G
Pataliputra,25.664836586302695,85.03821951643691,-97.19950681248956,38.89730990074288,5G
Kumhrar,25.534256429477605,85.02892960331035,-74.6448479734431,148.26784712090398,LTE
Pataliputra,25.54814212431176,85.23347830428479,-81.7620903987242,165.21108572187282,3G
Ashok Rajpath,25.5719118328789,85.29691262554667,-87.93279164953006,134.9721533293777,LTE
Exhibition Road,25.63901082635352,85.07704744789449,-89.5420454058719,60.863830697892766,4G
Rajendra Nagar,25.44148213661389,85.05700298644727,-89.40787698060005,129.20419060771724,LTE
Kankarbagh,25.62117142203821,85.04293508995936,-101.4518578928451,11.600110219900754,5G
Kankarbagh,25.540422903215315,85.30850634616198,-96.55842844222994,71.08271211392008,4G
Fraser Road,25.54774867037552,85.08190814575426,-89.68845336458877,19.448099495403422,5G
S.K. Puri,25.553213372876037,85.00865641112144,-93.35579589227136,197.83611204422112,LTE
Kankarbagh,25.56938433038731,85.01930453943173,-85.98763360267596,164.9887972024531,3G
Phulwari Sharif,25.52794741134705,85.14285213038688,-86.66610605691932,106.1054358585359,3G
Gandhi Maidan,25.719364110657445,85.25623297498163,-95.85053546486672,83.36419750666428,4G
Gardanibagh,25.61362853815394,85.21517527020468,-94.79479492906133,45.93428876824193,5G
Phulwari Sharif,25.65194037199523,85.22034304896067,-93.72473289373109,27.31026108328338,5G
Pataliputra,25.65613000793047,85.00988873004414,-85.99896082833546,184.64100740357748,LTE
Danapur,25.46556028663318,85.07655124207258,-95.6582037813073,68.70124729012959,4G
Boring Road,25.55867915964268,85.11558183806792,-89.90770493049693,69.61832346659618,4G
Kumhrar,25.485160333989302,85.02605949353756,-93.94367737240484,12.625867302149612,5G
Kidwaipuri,25.510457820421784,85.04100359640273,-92.05661548049464,53.39336844776864,4G
Kidwaipuri,25.71808506864514,85.25676731592007,-89.92914516793044,73.11641842057622,4G
Gandhi Maidan,25.564830648519944,85.12127907993076,-87.21951518150902,133.7924681423735,LTE
Kumhrar,25.634738254643796,85.16755272026099,-108.41429568212423,11.835802456243837,5G
Kankarbagh,25.655605206515347,85.26928491873431,-84.11554554591649,155.70974464980708,3G
Danapur,25.61705273447681,85.27293880605984,-87.21288117776314,150.81173095298496,LTE
S.K. Puri,25.440296371590325,85.17890115536247,-88.46470574467492,145.7626632589441,LTE
Anandpuri,25.58184277781628,85.18226145670398,-81.91853790369407,193.4330831983504,3G
Patliputra Colony,25.526905816145646,84.98292729654865,-91.5989203433992,182.05272427676368,LTE
Exhibition Road,25.58520564622357,85.15676392423653,-83.79969407881848,118.22832045463365,3G
Exhibition Road,25.527090443056583,85.06615798828375,-87.50526512991253,66.7877360395358,4G
Bailey Road,25.52233835394921,85.13726816803269,-89.15075494692003,134.703676438244,LTE
Exhibition Road,25.6464006495564,85.14931260698096,-95.60540827338738,41.60589988508952,5G
Boring Road,25.51543607130789,85.22441698357134,-89.69206896459694,98.1594987941876,4G
Boring Canal Road,25.623402839738308,85.0970159288739,-93.46573192993566,161.505386405411,LTE
Phulwari Sharif,25.545175905334823,84.97444569425184,-89.84625090978643,185.6299616732273,LTE
Kidwaipuri,25.642874493660184,85.04780160564795,-77.51649933632184,194.51006354152028,3G
Anisabad,25.58752661610261,85.29708853496068,-97.44782682014387,49.368359547900766,5G
Phulwari Sharif,25.55675222565584,85.25931337366902,-85.88641509739526,107.15491268772008,3G
Patliputra Colony,25.647394813204578,84.99266760484011,-90.60492922721495,19.427484573228377,5G
Kumhrar,25.655829022231053,85.2375401528009,-89.05082804365632,28.98208681503906,5G
Rajendra Nagar,25.649361393631917,85.20346801384335,-88.87576063655546,119.7192692372041,LTE
Pataliputra,25.53613582559696,85.29691570799186,-84.78466652128692,102.49037721785926,3G
Bailey Road,25.48958429974231,85.1073266107397,-90.85563883910072,164.57621233062866,LTE
Phulwari Sharif,25.68609979596304,84.98760272481414,-88.79318500360323,108.1014892831264,3G
Boring Road,25.541149218870885,85.13498817706488,-93.13524595105218,160.69243364860048,LTE
Danapur,25.629240790769373,85.25110615337015,-79.63337651458346,93.8212400941448,4G
Kidwaipuri,25.636550701597447,85.08394418207409,-86.54752793162942,26.46705605289226,5G
Anisabad,25.42783473539055,85.11206298026367,-88.16877150973792,194.2628404834264,3G
S.K. Puri,25.50873736691161,85.1939874835987,-95.83258762813462,61.20136890615648,4G
Kankarbagh,25.54151333937398,85.29007791867691,-87.29450048689777,196.7408471589184,LTE
Kumhrar,25.531624511050328,85.18274955487966,-88.83416526407049,157.3596912105183,LTE
Kumhrar,25.665955731094044,85.19481829220085,-94.04939782528336,179.63710085251043,LTE
Ashok Rajpath,25.65040162616287,85.29439100669748,-96.34271421495306,51.17363952033844,4G
Boring Canal Road,25.62735198994247,85.1929902437186,-100.01145650939488,47.24984710550827,5G
Pataliputra,25.45960245652816,85.25181101930615,-92.3033769996122,90.00894468281399,4G
Phulwari Sharif,25.59656044612371,84.9701318058848,-93.2836771881087,185.64842537728103,LTE
Boring Canal Road,25.51989837022924,85.11638244314364,-85.73885542617998,160.4055160010289,3G
Phulwari Sharif,25.47325649889821,85.15637539774029,-87.12052698971075,130.08039923678606,LTE
Danapur,25.62064080678725,85.11163412224425,-95.00882023803445,76.81426616768843,4G
Patliputra Colony,25.634917769242517,85.07380141820443,-96.32958808598484,68.99539277213754,4G
Boring Road,25.48824206137613,85.0435474666064,-89.00189989296368,180.07120592184847,3G
Bankipore,25.50011712988025,85.19902018212926,-90.63158581927462,66.64660568558023,4G
Boring Canal Road,25.45022593813562,85.0770476703377,-90.87423335335366,93.53819805610748,4G
Rajendra Nagar,25.588607304590244,85.25935812660063,-85.97296340710571,173.03325483279608,LTE
Phulwari Sharif,25.62378092925981,85.17656981542612,-88.37708820274548,145.64788471088931,3G
Ashok Rajpath,25.58106775910867,85.28973088002611,-82.40743722923179,108.50853834278983,3G
Phulwari Sharif,25.43871419416513,85.22678656755666,-81.94271820027957,143.9872958465011,3G
Bankipore,25.61181624747134,85.20045769143951,-85.36762415639558,159.8791829491908,3G
Kidwaipuri,25.54803496560547,85.24344143728008,-89.06208151668065,162.2540639798442,3G
Ashok Rajpath,25.648619189014457,85.03762355936395,-84.58582778676076,143.98152583878064,LTE
Boring Canal Road,25.67809095594301,85.19580801424854,-100.8322988302556,20.847627832466195,5G
Rajendra Nagar,25.607541053348307,85.09074045445604,-98.4146973234834,25.13911852424537,5G
Kidwaipuri,25.511966679534275,85.1904293388623,-93.51285597269504,27.3683092466686,5G
Boring Canal Road,25.53177218857781,85.0269953202042,-93.4440507100838,47.18770828208781,5G
S.K. Puri,25.66271891230727,85.04827759007811,-100.46032992632207,30.867641988018782,5G
Boring Road,25.601659808598058,85.30942222717904,-95.48465517411002,113.36998943659412,LTE
Kidwaipuri,25.570715844374146,84.98623785462479,-88.34604901341676,100.59108560345548,3G
Ashok Rajpath,25.69554932703209,85.04614193294391,-89.48726826090511,83.67153184164493,4G
Anisabad,25.73717732609343,85.19558138281273,-88.1818569071168,55.0253554410452,4G
Anandpuri,25.474158401070127,85.11947749530096,-92.3726438649316,147.82212039063026,LTE
Exhibition Road,25.555486830484604,84.96304428751012,-92.34191310591976,69.34807004599034,4G
Bailey Road,25.72539320257282,85.2599824603293,-80.98163512543847,178.6905151192188,3G
Phulwari Sharif,25.70115825746462,85.18788341999178,-98.02953710436007,43.7168570399616,5G
Kankarbagh,25.70780529595882,85.12466821226592,-95.31564572435,187.66922239380216,LTE
Danapur,25.74996106786129,85.21155997867186,-86.32234540816916,65.89699990242755,4G
Anisabad,25.48962175222401,85.26421056060485,-91.5742228502161,77.7868103203837,4G
Kidwaipuri,25.43417691407272,85.13336826477583,-82.69960414764304,88.41096418796374,4G
Patliputra Colony,25.48375228575469,85.24377930385029,-85.13092220337435,199.44318005465456,3G
Bailey Road,25.5938196506615,84.97900113768324,-85.54614566257784,110.251541626201,3G
Exhibition Road,25.45683215448771,85.18634944030916,-91.4830001772736,128.1569308297503,LTE
Bankipore,25.66140599286954,85.24502683421666,-89.86633241652369,175.7258775144521,3G
Bailey Road,25.63379486732675,85.14419304847057,-91.59745329823131,44.42688662619596,5G
Exhibition Road,25.71423045529038,85.00694367414458,-90.07410784679402,147.0537934790275,LTE
Danapur,25.668439623066487,85.17997028132227,-93.58344216085894,40.6339617108064,5G
Bailey Road,25.68775981237405,85.0565142613708,-87.11895729237254,119.65823773656312,3G
Ashok Rajpath,25.6734162036334,85.05887974525226,-100.07988362305284,24.217536838078896,5G
Boring Road,25.691686678915005,85.25321592888055,-86.60203757981526,120.16899597067128,LTE
Bankipore,25.48935614663498,84.99922125527097,-87.54985536470441,115.39154557097682,LTE
Pataliputra,25.721599845915648,85.25809801745677,-96.1221117553346,44.10312900858084,5G
Exhibition Road,25.49826265365705,85.18272660566181,-93.09829531214704,147.5082388609062,LTE
Fraser Road,25.73419743485004,85.17846157178163,-91.56893966614936,93.36899843076836,4G
Danapur,25.57507215568306,85.24640720274414,-88.3930873532065,114.77545211456888,LTE
Boring Road,25.69448999783872,85.20490693954709,-102.00275832353502,33.0750128281924,5G
Exhibition Road,25.64909413596347,84.9991442778215,-89.81698900671755,156.43222723062308,LTE
Fraser Road,25.6264561575462,85.12592216545302,-85.43885211982159,190.12667953496447,3G
Boring Road,25.53172538752438,85.20978978468318,-85.96365016925027,14.711076736256588,5G
Kumhrar,25.52475414288331,85.12293559603374,-87.04716606006079,140.27131169978134,LTE
Pataliputra,25.62225137928386,85.29986942590982,-87.75895899217961,72.38448288467752,4G
Boring Canal Road,25.63192980167888,85.27849363106479,-87.52519156980372,167.48184571844456,3G
Anandpuri,25.442464454514,85.14284295446139,-99.69975149237068,28.72527785595315,5G
Bankipore,25.47612406541054,85.10146610480871,-92.07875428070432,91.54102424381747,4G
Anisabad,25.508775051532645,85.04738690181487,-86.59715244123774,120.20190599274574,3G
Boring Canal Road,25.43243103004884,85.069722620158,-82.81050366147808,105.02159649208068,3G
Anisabad,25.533742456766998,85.09505524259198,-82.38647627014439,10.355439120404316,5G
Patliputra Colony,25.689555107765617,85.13924421294219,-96.9783515730796,183.1651447322844,LTE
Exhibition Road,25.63039978454404,85.29281013542881,-90.8892117188573,145.33282417524975,LTE
Gandhi Maidan,25.498689067249472,85.07894608350954,-86.3857144318576,57.31462513605949,4G
